Fecha,Anio_SE,Semana_Epidemiologica,SE_Formato,Anio_SE_SE,Nombre_Dia
2006-01-24,2006,4,04,2006-04,Tuesday
2006-01-25,2006,4,04,2006-04,Wednesday
2006-01-26,2006,4,04,2006-04,Thursday
2006-01-27,2006,4,04,2006-04,Friday
2006-01-28,2006,4,04,2006-04,Saturday
2006-01-29,2006,4,04,2006-04,Sunday
2006-01-30,2006,5,05,2006-05,Monday
2006-01-31,2006,5,05,2006-05,Tuesday
2006-02-01,2006,5,05,2006-05,Wednesday
2006-02-02,2006,5,05,2006-05,Thursday
2006-02-03,2006,5,05,2006-05,Friday
2006-02-04,2006,5,05,2006-05,Saturday
2006-02-05,2006,5,05,2006-05,Sunday
2006-02-06,2006,6,06,2006-06,Monday
2006-02-07,2006,6,06,2006-06,Tuesday
2006-02-08,2006,6,06,2006-06,Wednesday
2006-02-09,2006,6,06,2006-06,Thursday
2006-02-10,2006,6,06,2006-06,Friday
2006-02-11,2006,6,06,2006-06,Saturday
2006-02-12,2006,6,06,2006-06,Sunday
2006-02-13,2006,7,07,2006-07,Monday
2006-02-14,2006,7,07,2006-07,Tuesday
2006-02-15,2006,7,07,2006-07,Wednesday
2006-02-16,2006,7,07,2006-07,Thursday
2006-02-17,2006,7,07,2006-07,Friday
2006-02-18,2006,7,07,2006-07,Saturday
2006-02-19,2006,7,07,2006-07,Sunday
2006-02-20,2006,8,08,2006-08,Monday
2006-02-21,2006,8,08,2006-08,Tuesday
2006-02-22,2006,8,08,2006-08,Wednesday
2006-02-23,2006,8,08,2006-08,Thursday
2006-02-24,2006,8,08,2006-08,Friday
2006-02-25,2006,8,08,2006-08,Saturday
2006-02-26,2006,8,08,2006-08,Sunday
2006-02-27,2006,9,09,2006-09,Monday
2006-02-28,2006,9,09,2006-09,Tuesday
2006-03-01,2006,9,09,2006-09,Wednesday
2006-03-02,2006,9,09,2006-09,Thursday
2006-03-03,2006,9,09,2006-09,Friday
2006-03-04,2006,9,09,2006-09,Saturday
2006-03-05,2006,9,09,2006-09,Sunday
2006-03-06,2006,10,10,2006-10,Monday
2006-03-07,2006,10,10,2006-10,Tuesday
2006-03-08,2006,10,10,2006-10,Wednesday
2006-03-09,2006,10,10,2006-10,Thursday
2006-03-10,2006,10,10,2006-10,Friday
2006-03-11,2006,10,10,2006-10,Saturday
2006-03-12,2006,10,10,2006-10,Sunday
2006-03-13,2006,11,11,2006-11,Monday
2006-03-14,2006,11,11,2006-11,Tuesday
2006-03-15,2006,11,11,2006-11,Wednesday
2006-03-16,2006,11,11,2006-11,Thursday
2006-03-17,2006,11,11,2006-11,Friday
2006-03-18,2006,11,11,2006-11,Saturday
2006-03-19,2006,11,11,2006-11,Sunday
2006-03-20,2006,12,12,2006-12,Monday
2006-03-21,2006,12,12,2006-12,Tuesday
2006-03-22,2006,12,12,2006-12,Wednesday
2006-03-23,2006,12,12,2006-12,Thursday
2006-03-24,2006,12,12,2006-12,Friday
2006-03-25,2006,12,12,2006-12,Saturday
2006-03-26,2006,12,12,2006-12,Sunday
2006-03-27,2006,13,13,2006-13,Monday
2006-03-28,2006,13,13,2006-13,Tuesday
2006-03-29,2006,13,13,2006-13,Wednesday
2006-03-30,2006,13,13,2006-13,Thursday
2006-03-31,2006,13,13,2006-13,Friday
2006-04-01,2006,13,13,2006-13,Saturday
2006-04-02,2006,13,13,2006-13,Sunday
2006-04-03,2006,14,14,2006-14,Monday
2006-04-04,2006,14,14,2006-14,Tuesday
2006-04-05,2006,14,14,2006-14,Wednesday
2006-04-06,2006,14,14,2006-14,Thursday
2006-04-07,2006,14,14,2006-14,Friday
2006-04-08,2006,14,14,2006-14,Saturday
2006-04-09,2006,14,14,2006-14,Sunday
2006-04-10,2006,15,15,2006-15,Monday
2006-04-11,2006,15,15,2006-15,Tuesday
2006-04-12,2006,15,15,2006-15,Wednesday
2006-04-13,2006,15,15,2006-15,Thursday
2006-04-14,2006,15,15,2006-15,Friday
2006-04-15,2006,15,15,2006-15,Saturday
2006-04-16,2006,15,15,2006-15,Sunday
2006-04-17,2006,16,16,2006-16,Monday
2006-04-18,2006,16,16,2006-16,Tuesday
2006-04-19,2006,16,16,2006-16,Wednesday
2006-04-20,2006,16,16,2006-16,Thursday
2006-04-21,2006,16,16,2006-16,Friday
2006-04-22,2006,16,16,2006-16,Saturday
2006-04-23,2006,16,16,2006-16,Sunday
2006-04-24,2006,17,17,2006-17,Monday
2006-04-25,2006,17,17,2006-17,Tuesday
2006-04-26,2006,17,17,2006-17,Wednesday
2006-04-27,2006,17,17,2006-17,Thursday
2006-04-28,2006,17,17,2006-17,Friday
2006-04-29,2006,17,17,2006-17,Saturday
2006-04-30,2006,17,17,2006-17,Sunday
2006-05-01,2006,18,18,2006-18,Monday
2006-05-02,2006,18,18,2006-18,Tuesday
2006-05-03,2006,18,18,2006-18,Wednesday
2006-05-04,2006,18,18,2006-18,Thursday
2006-05-05,2006,18,18,2006-18,Friday
2006-05-06,2006,18,18,2006-18,Saturday
2006-05-07,2006,18,18,2006-18,Sunday
2006-05-08,2006,19,19,2006-19,Monday
2006-05-09,2006,19,19,2006-19,Tuesday
2006-05-10,2006,19,19,2006-19,Wednesday
2006-05-11,2006,19,19,2006-19,Thursday
2006-05-12,2006,19,19,2006-19,Friday
2006-05-13,2006,19,19,2006-19,Saturday
2006-05-14,2006,19,19,2006-19,Sunday
2006-05-15,2006,20,20,2006-20,Monday
2006-05-16,2006,20,20,2006-20,Tuesday
2006-05-17,2006,20,20,2006-20,Wednesday
2006-05-18,2006,20,20,2006-20,Thursday
2006-05-19,2006,20,20,2006-20,Friday
2006-05-20,2006,20,20,2006-20,Saturday
2006-05-21,2006,20,20,2006-20,Sunday
2006-05-22,2006,21,21,2006-21,Monday
2006-05-23,2006,21,21,2006-21,Tuesday
2006-05-24,2006,21,21,2006-21,Wednesday
2006-05-25,2006,21,21,2006-21,Thursday
2006-05-26,2006,21,21,2006-21,Friday
2006-05-27,2006,21,21,2006-21,Saturday
2006-05-28,2006,21,21,2006-21,Sunday
2006-05-29,2006,22,22,2006-22,Monday
2006-05-30,2006,22,22,2006-22,Tuesday
2006-05-31,2006,22,22,2006-22,Wednesday
2006-06-01,2006,22,22,2006-22,Thursday
2006-06-02,2006,22,22,2006-22,Friday
2006-06-03,2006,22,22,2006-22,Saturday
2006-06-04,2006,22,22,2006-22,Sunday
2006-06-05,2006,23,23,2006-23,Monday
2006-06-06,2006,23,23,2006-23,Tuesday
2006-06-07,2006,23,23,2006-23,Wednesday
2006-06-08,2006,23,23,2006-23,Thursday
2006-06-09,2006,23,23,2006-23,Friday
2006-06-10,2006,23,23,2006-23,Saturday
2006-06-11,2006,23,23,2006-23,Sunday
2006-06-12,2006,24,24,2006-24,Monday
2006-06-13,2006,24,24,2006-24,Tuesday
2006-06-14,2006,24,24,2006-24,Wednesday
2006-06-15,2006,24,24,2006-24,Thursday
2006-06-16,2006,24,24,2006-24,Friday
2006-06-17,2006,24,24,2006-24,Saturday
2006-06-18,2006,24,24,2006-24,Sunday
2006-06-19,2006,25,25,2006-25,Monday
2006-06-20,2006,25,25,2006-25,Tuesday
2006-06-21,2006,25,25,2006-25,Wednesday
2006-06-22,2006,25,25,2006-25,Thursday
2006-06-23,2006,25,25,2006-25,Friday
2006-06-24,2006,25,25,2006-25,Saturday
2006-06-25,2006,25,25,2006-25,Sunday
2006-06-26,2006,26,26,2006-26,Monday
2006-06-27,2006,26,26,2006-26,Tuesday
2006-06-28,2006,26,26,2006-26,Wednesday
2006-06-29,2006,26,26,2006-26,Thursday
2006-06-30,2006,26,26,2006-26,Friday
2006-07-01,2006,26,26,2006-26,Saturday
2006-07-02,2006,26,26,2006-26,Sunday
2006-07-03,2006,27,27,2006-27,Monday
2006-07-04,2006,27,27,2006-27,Tuesday
2006-07-05,2006,27,27,2006-27,Wednesday
2006-07-06,2006,27,27,2006-27,Thursday
2006-07-07,2006,27,27,2006-27,Friday
2006-07-08,2006,27,27,2006-27,Saturday
2006-07-09,2006,27,27,2006-27,Sunday
2006-07-10,2006,28,28,2006-28,Monday
2006-07-11,2006,28,28,2006-28,Tuesday
2006-07-12,2006,28,28,2006-28,Wednesday
2006-07-13,2006,28,28,2006-28,Thursday
2006-07-14,2006,28,28,2006-28,Friday
2006-07-15,2006,28,28,2006-28,Saturday
2006-07-16,2006,28,28,2006-28,Sunday
2006-07-17,2006,29,29,2006-29,Monday
2006-07-18,2006,29,29,2006-29,Tuesday
2006-07-19,2006,29,29,2006-29,Wednesday
2006-07-20,2006,29,29,2006-29,Thursday
2006-07-21,2006,29,29,2006-29,Friday
2006-07-22,2006,29,29,2006-29,Saturday
2006-07-23,2006,29,29,2006-29,Sunday
2006-07-24,2006,30,30,2006-30,Monday
2006-07-25,2006,30,30,2006-30,Tuesday
2006-07-26,2006,30,30,2006-30,Wednesday
2006-07-27,2006,30,30,2006-30,Thursday
2006-07-28,2006,30,30,2006-30,Friday
2006-07-29,2006,30,30,2006-30,Saturday
2006-07-30,2006,30,30,2006-30,Sunday
2006-07-31,2006,31,31,2006-31,Monday
2006-08-01,2006,31,31,2006-31,Tuesday
2006-08-02,2006,31,31,2006-31,Wednesday
2006-08-03,2006,31,31,2006-31,Thursday
2006-08-04,2006,31,31,2006-31,Friday
2006-08-05,2006,31,31,2006-31,Saturday
2006-08-06,2006,31,31,2006-31,Sunday
2006-08-07,2006,32,32,2006-32,Monday
2006-08-08,2006,32,32,2006-32,Tuesday
2006-08-09,2006,32,32,2006-32,Wednesday
2006-08-10,2006,32,32,2006-32,Thursday
2006-08-11,2006,32,32,2006-32,Friday
2006-08-12,2006,32,32,2006-32,Saturday
2006-08-13,2006,32,32,2006-32,Sunday
2006-08-14,2006,33,33,2006-33,Monday
2006-08-15,2006,33,33,2006-33,Tuesday
2006-08-16,2006,33,33,2006-33,Wednesday
2006-08-17,2006,33,33,2006-33,Thursday
2006-08-18,2006,33,33,2006-33,Friday
2006-08-19,2006,33,33,2006-33,Saturday
2006-08-20,2006,33,33,2006-33,Sunday
2006-08-21,2006,34,34,2006-34,Monday
2006-08-22,2006,34,34,2006-34,Tuesday
2006-08-23,2006,34,34,2006-34,Wednesday
2006-08-24,2006,34,34,2006-34,Thursday
2006-08-25,2006,34,34,2006-34,Friday
2006-08-26,2006,34,34,2006-34,Saturday
2006-08-27,2006,34,34,2006-34,Sunday
2006-08-28,2006,35,35,2006-35,Monday
2006-08-29,2006,35,35,2006-35,Tuesday
2006-08-30,2006,35,35,2006-35,Wednesday
2006-08-31,2006,35,35,2006-35,Thursday
2006-09-01,2006,35,35,2006-35,Friday
2006-09-02,2006,35,35,2006-35,Saturday
2006-09-03,2006,35,35,2006-35,Sunday
2006-09-04,2006,36,36,2006-36,Monday
2006-09-05,2006,36,36,2006-36,Tuesday
2006-09-06,2006,36,36,2006-36,Wednesday
2006-09-07,2006,36,36,2006-36,Thursday
2006-09-08,2006,36,36,2006-36,Friday
2006-09-09,2006,36,36,2006-36,Saturday
2006-09-10,2006,36,36,2006-36,Sunday
2006-09-11,2006,37,37,2006-37,Monday
2006-09-12,2006,37,37,2006-37,Tuesday
2006-09-13,2006,37,37,2006-37,Wednesday
2006-09-14,2006,37,37,2006-37,Thursday
2006-09-15,2006,37,37,2006-37,Friday
2006-09-16,2006,37,37,2006-37,Saturday
2006-09-17,2006,37,37,2006-37,Sunday
2006-09-18,2006,38,38,2006-38,Monday
2006-09-19,2006,38,38,2006-38,Tuesday
2006-09-20,2006,38,38,2006-38,Wednesday
2006-09-21,2006,38,38,2006-38,Thursday
2006-09-22,2006,38,38,2006-38,Friday
2006-09-23,2006,38,38,2006-38,Saturday
2006-09-24,2006,38,38,2006-38,Sunday
2006-09-25,2006,39,39,2006-39,Monday
2006-09-26,2006,39,39,2006-39,Tuesday
2006-09-27,2006,39,39,2006-39,Wednesday
2006-09-28,2006,39,39,2006-39,Thursday
2006-09-29,2006,39,39,2006-39,Friday
2006-09-30,2006,39,39,2006-39,Saturday
2006-10-01,2006,39,39,2006-39,Sunday
2006-10-02,2006,40,40,2006-40,Monday
2006-10-03,2006,40,40,2006-40,Tuesday
2006-10-04,2006,40,40,2006-40,Wednesday
2006-10-05,2006,40,40,2006-40,Thursday
2006-10-06,2006,40,40,2006-40,Friday
2006-10-07,2006,40,40,2006-40,Saturday
2006-10-08,2006,40,40,2006-40,Sunday
2006-10-09,2006,41,41,2006-41,Monday
2006-10-10,2006,41,41,2006-41,Tuesday
2006-10-11,2006,41,41,2006-41,Wednesday
2006-10-12,2006,41,41,2006-41,Thursday
2006-10-13,2006,41,41,2006-41,Friday
2006-10-14,2006,41,41,2006-41,Saturday
2006-10-15,2006,41,41,2006-41,Sunday
2006-10-16,2006,42,42,2006-42,Monday
2006-10-17,2006,42,42,2006-42,Tuesday
2006-10-18,2006,42,42,2006-42,Wednesday
2006-10-19,2006,42,42,2006-42,Thursday
2006-10-20,2006,42,42,2006-42,Friday
2006-10-21,2006,42,42,2006-42,Saturday
2006-10-22,2006,42,42,2006-42,Sunday
2006-10-23,2006,43,43,2006-43,Monday
2006-10-24,2006,43,43,2006-43,Tuesday
2006-10-25,2006,43,43,2006-43,Wednesday
2006-10-26,2006,43,43,2006-43,Thursday
2006-10-27,2006,43,43,2006-43,Friday
2006-10-28,2006,43,43,2006-43,Saturday
2006-10-29,2006,43,43,2006-43,Sunday
2006-10-30,2006,44,44,2006-44,Monday
2006-10-31,2006,44,44,2006-44,Tuesday
2006-11-01,2006,44,44,2006-44,Wednesday
2006-11-02,2006,44,44,2006-44,Thursday
2006-11-03,2006,44,44,2006-44,Friday
2006-11-04,2006,44,44,2006-44,Saturday
2006-11-05,2006,44,44,2006-44,Sunday
2006-11-06,2006,45,45,2006-45,Monday
2006-11-07,2006,45,45,2006-45,Tuesday
2006-11-08,2006,45,45,2006-45,Wednesday
2006-11-09,2006,45,45,2006-45,Thursday
2006-11-10,2006,45,45,2006-45,Friday
2006-11-11,2006,45,45,2006-45,Saturday
2006-11-12,2006,45,45,2006-45,Sunday
2006-11-13,2006,46,46,2006-46,Monday
2006-11-14,2006,46,46,2006-46,Tuesday
2006-11-15,2006,46,46,2006-46,Wednesday
2006-11-16,2006,46,46,2006-46,Thursday
2006-11-17,2006,46,46,2006-46,Friday
2006-11-18,2006,46,46,2006-46,Saturday
2006-11-19,2006,46,46,2006-46,Sunday
2006-11-20,2006,47,47,2006-47,Monday
2006-11-21,2006,47,47,2006-47,Tuesday
2006-11-22,2006,47,47,2006-47,Wednesday
2006-11-23,2006,47,47,2006-47,Thursday
2006-11-24,2006,47,47,2006-47,Friday
2006-11-25,2006,47,47,2006-47,Saturday
2006-11-26,2006,47,47,2006-47,Sunday
2006-11-27,2006,48,48,2006-48,Monday
2006-11-28,2006,48,48,2006-48,Tuesday
2006-11-29,2006,48,48,2006-48,Wednesday
2006-11-30,2006,48,48,2006-48,Thursday
2006-12-01,2006,48,48,2006-48,Friday
2006-12-02,2006,48,48,2006-48,Saturday
2006-12-03,2006,48,48,2006-48,Sunday
2006-12-04,2006,49,49,2006-49,Monday
2006-12-05,2006,49,49,2006-49,Tuesday
2006-12-06,2006,49,49,2006-49,Wednesday
2006-12-07,2006,49,49,2006-49,Thursday
2006-12-08,2006,49,49,2006-49,Friday
2006-12-09,2006,49,49,2006-49,Saturday
2006-12-10,2006,49,49,2006-49,Sunday
2006-12-11,2006,50,50,2006-50,Monday
2006-12-12,2006,50,50,2006-50,Tuesday
2006-12-13,2006,50,50,2006-50,Wednesday
2006-12-14,2006,50,50,2006-50,Thursday
2006-12-15,2006,50,50,2006-50,Friday
2006-12-16,2006,50,50,2006-50,Saturday
2006-12-17,2006,50,50,2006-50,Sunday
2006-12-18,2006,51,51,2006-51,Monday
2006-12-19,2006,51,51,2006-51,Tuesday
2006-12-20,2006,51,51,2006-51,Wednesday
2006-12-21,2006,51,51,2006-51,Thursday
2006-12-22,2006,51,51,2006-51,Friday
2006-12-23,2006,51,51,2006-51,Saturday
2006-12-24,2006,51,51,2006-51,Sunday
2006-12-25,2006,52,52,2006-52,Monday
2006-12-26,2006,52,52,2006-52,Tuesday
2006-12-27,2006,52,52,2006-52,Wednesday
2006-12-28,2006,52,52,2006-52,Thursday
2006-12-29,2006,52,52,2006-52,Friday
2006-12-30,2006,52,52,2006-52,Saturday
2006-12-31,2006,52,52,2006-52,Sunday
2007-01-01,2007,1,01,2007-01,Monday
2007-01-02,2007,1,01,2007-01,Tuesday
2007-01-03,2007,1,01,2007-01,Wednesday
2007-01-04,2007,1,01,2007-01,Thursday
2007-01-05,2007,1,01,2007-01,Friday
2007-01-06,2007,1,01,2007-01,Saturday
2007-01-07,2007,1,01,2007-01,Sunday
2007-01-08,2007,2,02,2007-02,Monday
2007-01-09,2007,2,02,2007-02,Tuesday
2007-01-10,2007,2,02,2007-02,Wednesday
2007-01-11,2007,2,02,2007-02,Thursday
2007-01-12,2007,2,02,2007-02,Friday
2007-01-13,2007,2,02,2007-02,Saturday
2007-01-14,2007,2,02,2007-02,Sunday
2007-01-15,2007,3,03,2007-03,Monday
2007-01-16,2007,3,03,2007-03,Tuesday
2007-01-17,2007,3,03,2007-03,Wednesday
2007-01-18,2007,3,03,2007-03,Thursday
2007-01-19,2007,3,03,2007-03,Friday
2007-01-20,2007,3,03,2007-03,Saturday
2007-01-21,2007,3,03,2007-03,Sunday
2007-01-22,2007,4,04,2007-04,Monday
2007-01-23,2007,4,04,2007-04,Tuesday
2007-01-24,2007,4,04,2007-04,Wednesday
2007-01-25,2007,4,04,2007-04,Thursday
2007-01-26,2007,4,04,2007-04,Friday
2007-01-27,2007,4,04,2007-04,Saturday
2007-01-28,2007,4,04,2007-04,Sunday
2007-01-29,2007,5,05,2007-05,Monday
2007-01-30,2007,5,05,2007-05,Tuesday
2007-01-31,2007,5,05,2007-05,Wednesday
2007-02-01,2007,5,05,2007-05,Thursday
2007-02-02,2007,5,05,2007-05,Friday
2007-02-03,2007,5,05,2007-05,Saturday
2007-02-04,2007,5,05,2007-05,Sunday
2007-02-05,2007,6,06,2007-06,Monday
2007-02-06,2007,6,06,2007-06,Tuesday
2007-02-07,2007,6,06,2007-06,Wednesday
2007-02-08,2007,6,06,2007-06,Thursday
2007-02-09,2007,6,06,2007-06,Friday
2007-02-10,2007,6,06,2007-06,Saturday
2007-02-11,2007,6,06,2007-06,Sunday
2007-02-12,2007,7,07,2007-07,Monday
2007-02-13,2007,7,07,2007-07,Tuesday
2007-02-14,2007,7,07,2007-07,Wednesday
2007-02-15,2007,7,07,2007-07,Thursday
2007-02-16,2007,7,07,2007-07,Friday
2007-02-17,2007,7,07,2007-07,Saturday
2007-02-18,2007,7,07,2007-07,Sunday
2007-02-19,2007,8,08,2007-08,Monday
2007-02-20,2007,8,08,2007-08,Tuesday
2007-02-21,2007,8,08,2007-08,Wednesday
2007-02-22,2007,8,08,2007-08,Thursday
2007-02-23,2007,8,08,2007-08,Friday
2007-02-24,2007,8,08,2007-08,Saturday
2007-02-25,2007,8,08,2007-08,Sunday
2007-02-26,2007,9,09,2007-09,Monday
2007-02-27,2007,9,09,2007-09,Tuesday
2007-02-28,2007,9,09,2007-09,Wednesday
2007-03-01,2007,9,09,2007-09,Thursday
2007-03-02,2007,9,09,2007-09,Friday
2007-03-03,2007,9,09,2007-09,Saturday
2007-03-04,2007,9,09,2007-09,Sunday
2007-03-05,2007,10,10,2007-10,Monday
2007-03-06,2007,10,10,2007-10,Tuesday
2007-03-07,2007,10,10,2007-10,Wednesday
2007-03-08,2007,10,10,2007-10,Thursday
2007-03-09,2007,10,10,2007-10,Friday
2007-03-10,2007,10,10,2007-10,Saturday
2007-03-11,2007,10,10,2007-10,Sunday
2007-03-12,2007,11,11,2007-11,Monday
2007-03-13,2007,11,11,2007-11,Tuesday
2007-03-14,2007,11,11,2007-11,Wednesday
2007-03-15,2007,11,11,2007-11,Thursday
2007-03-16,2007,11,11,2007-11,Friday
2007-03-17,2007,11,11,2007-11,Saturday
2007-03-18,2007,11,11,2007-11,Sunday
2007-03-19,2007,12,12,2007-12,Monday
2007-03-20,2007,12,12,2007-12,Tuesday
2007-03-21,2007,12,12,2007-12,Wednesday
2007-03-22,2007,12,12,2007-12,Thursday
2007-03-23,2007,12,12,2007-12,Friday
2007-03-24,2007,12,12,2007-12,Saturday
2007-03-25,2007,12,12,2007-12,Sunday
2007-03-26,2007,13,13,2007-13,Monday
2007-03-27,2007,13,13,2007-13,Tuesday
2007-03-28,2007,13,13,2007-13,Wednesday
2007-03-29,2007,13,13,2007-13,Thursday
2007-03-30,2007,13,13,2007-13,Friday
2007-03-31,2007,13,13,2007-13,Saturday
2007-04-01,2007,13,13,2007-13,Sunday
2007-04-02,2007,14,14,2007-14,Monday
2007-04-03,2007,14,14,2007-14,Tuesday
2007-04-04,2007,14,14,2007-14,Wednesday
2007-04-05,2007,14,14,2007-14,Thursday
2007-04-06,2007,14,14,2007-14,Friday
2007-04-07,2007,14,14,2007-14,Saturday
2007-04-08,2007,14,14,2007-14,Sunday
2007-04-09,2007,15,15,2007-15,Monday
2007-04-10,2007,15,15,2007-15,Tuesday
2007-04-11,2007,15,15,2007-15,Wednesday
2007-04-12,2007,15,15,2007-15,Thursday
2007-04-13,2007,15,15,2007-15,Friday
2007-04-14,2007,15,15,2007-15,Saturday
2007-04-15,2007,15,15,2007-15,Sunday
2007-04-16,2007,16,16,2007-16,Monday
2007-04-17,2007,16,16,2007-16,Tuesday
2007-04-18,2007,16,16,2007-16,Wednesday
2007-04-19,2007,16,16,2007-16,Thursday
2007-04-20,2007,16,16,2007-16,Friday
2007-04-21,2007,16,16,2007-16,Saturday
2007-04-22,2007,16,16,2007-16,Sunday
2007-04-23,2007,17,17,2007-17,Monday
2007-04-24,2007,17,17,2007-17,Tuesday
2007-04-25,2007,17,17,2007-17,Wednesday
2007-04-26,2007,17,17,2007-17,Thursday
2007-04-27,2007,17,17,2007-17,Friday
2007-04-28,2007,17,17,2007-17,Saturday
2007-04-29,2007,17,17,2007-17,Sunday
2007-04-30,2007,18,18,2007-18,Monday
2007-05-01,2007,18,18,2007-18,Tuesday
2007-05-02,2007,18,18,2007-18,Wednesday
2007-05-03,2007,18,18,2007-18,Thursday
2007-05-04,2007,18,18,2007-18,Friday
2007-05-05,2007,18,18,2007-18,Saturday
2007-05-06,2007,18,18,2007-18,Sunday
2007-05-07,2007,19,19,2007-19,Monday
2007-05-08,2007,19,19,2007-19,Tuesday
2007-05-09,2007,19,19,2007-19,Wednesday
2007-05-10,2007,19,19,2007-19,Thursday
2007-05-11,2007,19,19,2007-19,Friday
2007-05-12,2007,19,19,2007-19,Saturday
2007-05-13,2007,19,19,2007-19,Sunday
2007-05-14,2007,20,20,2007-20,Monday
2007-05-15,2007,20,20,2007-20,Tuesday
2007-05-16,2007,20,20,2007-20,Wednesday
2007-05-17,2007,20,20,2007-20,Thursday
2007-05-18,2007,20,20,2007-20,Friday
2007-05-19,2007,20,20,2007-20,Saturday
2007-05-20,2007,20,20,2007-20,Sunday
2007-05-21,2007,21,21,2007-21,Monday
2007-05-22,2007,21,21,2007-21,Tuesday
2007-05-23,2007,21,21,2007-21,Wednesday
2007-05-24,2007,21,21,2007-21,Thursday
2007-05-25,2007,21,21,2007-21,Friday
2007-05-26,2007,21,21,2007-21,Saturday
2007-05-27,2007,21,21,2007-21,Sunday
2007-05-28,2007,22,22,2007-22,Monday
2007-05-29,2007,22,22,2007-22,Tuesday
2007-05-30,2007,22,22,2007-22,Wednesday
2007-05-31,2007,22,22,2007-22,Thursday
2007-06-01,2007,22,22,2007-22,Friday
2007-06-02,2007,22,22,2007-22,Saturday
2007-06-03,2007,22,22,2007-22,Sunday
2007-06-04,2007,23,23,2007-23,Monday
2007-06-05,2007,23,23,2007-23,Tuesday
2007-06-06,2007,23,23,2007-23,Wednesday
2007-06-07,2007,23,23,2007-23,Thursday
2007-06-08,2007,23,23,2007-23,Friday
2007-06-09,2007,23,23,2007-23,Saturday
2007-06-10,2007,23,23,2007-23,Sunday
2007-06-11,2007,24,24,2007-24,Monday
2007-06-12,2007,24,24,2007-24,Tuesday
2007-06-13,2007,24,24,2007-24,Wednesday
2007-06-14,2007,24,24,2007-24,Thursday
2007-06-15,2007,24,24,2007-24,Friday
2007-06-16,2007,24,24,2007-24,Saturday
2007-06-17,2007,24,24,2007-24,Sunday
2007-06-18,2007,25,25,2007-25,Monday
2007-06-19,2007,25,25,2007-25,Tuesday
2007-06-20,2007,25,25,2007-25,Wednesday
2007-06-21,2007,25,25,2007-25,Thursday
2007-06-22,2007,25,25,2007-25,Friday
2007-06-23,2007,25,25,2007-25,Saturday
2007-06-24,2007,25,25,2007-25,Sunday
2007-06-25,2007,26,26,2007-26,Monday
2007-06-26,2007,26,26,2007-26,Tuesday
2007-06-27,2007,26,26,2007-26,Wednesday
2007-06-28,2007,26,26,2007-26,Thursday
2007-06-29,2007,26,26,2007-26,Friday
2007-06-30,2007,26,26,2007-26,Saturday
2007-07-01,2007,26,26,2007-26,Sunday
2007-07-02,2007,27,27,2007-27,Monday
2007-07-03,2007,27,27,2007-27,Tuesday
2007-07-04,2007,27,27,2007-27,Wednesday
2007-07-05,2007,27,27,2007-27,Thursday
2007-07-06,2007,27,27,2007-27,Friday
2007-07-07,2007,27,27,2007-27,Saturday
2007-07-08,2007,27,27,2007-27,Sunday
2007-07-09,2007,28,28,2007-28,Monday
2007-07-10,2007,28,28,2007-28,Tuesday
2007-07-11,2007,28,28,2007-28,Wednesday
2007-07-12,2007,28,28,2007-28,Thursday
2007-07-13,2007,28,28,2007-28,Friday
2007-07-14,2007,28,28,2007-28,Saturday
2007-07-15,2007,28,28,2007-28,Sunday
2007-07-16,2007,29,29,2007-29,Monday
2007-07-17,2007,29,29,2007-29,Tuesday
2007-07-18,2007,29,29,2007-29,Wednesday
2007-07-19,2007,29,29,2007-29,Thursday
2007-07-20,2007,29,29,2007-29,Friday
2007-07-21,2007,29,29,2007-29,Saturday
2007-07-22,2007,29,29,2007-29,Sunday
2007-07-23,2007,30,30,2007-30,Monday
2007-07-24,2007,30,30,2007-30,Tuesday
2007-07-25,2007,30,30,2007-30,Wednesday
2007-07-26,2007,30,30,2007-30,Thursday
2007-07-27,2007,30,30,2007-30,Friday
2007-07-28,2007,30,30,2007-30,Saturday
2007-07-29,2007,30,30,2007-30,Sunday
2007-07-30,2007,31,31,2007-31,Monday
2007-07-31,2007,31,31,2007-31,Tuesday
2007-08-01,2007,31,31,2007-31,Wednesday
2007-08-02,2007,31,31,2007-31,Thursday
2007-08-03,2007,31,31,2007-31,Friday
2007-08-04,2007,31,31,2007-31,Saturday
2007-08-05,2007,31,31,2007-31,Sunday
2007-08-06,2007,32,32,2007-32,Monday
2007-08-07,2007,32,32,2007-32,Tuesday
2007-08-08,2007,32,32,2007-32,Wednesday
2007-08-09,2007,32,32,2007-32,Thursday
2007-08-10,2007,32,32,2007-32,Friday
2007-08-11,2007,32,32,2007-32,Saturday
2007-08-12,2007,32,32,2007-32,Sunday
2007-08-13,2007,33,33,2007-33,Monday
2007-08-14,2007,33,33,2007-33,Tuesday
2007-08-15,2007,33,33,2007-33,Wednesday
2007-08-16,2007,33,33,2007-33,Thursday
2007-08-17,2007,33,33,2007-33,Friday
2007-08-18,2007,33,33,2007-33,Saturday
2007-08-19,2007,33,33,2007-33,Sunday
2007-08-20,2007,34,34,2007-34,Monday
2007-08-21,2007,34,34,2007-34,Tuesday
2007-08-22,2007,34,34,2007-34,Wednesday
2007-08-23,2007,34,34,2007-34,Thursday
2007-08-24,2007,34,34,2007-34,Friday
2007-08-25,2007,34,34,2007-34,Saturday
2007-08-26,2007,34,34,2007-34,Sunday
2007-08-27,2007,35,35,2007-35,Monday
